,folder_file,cell_ID,data_type,drug,replication_no,aplication_order,drug_in,drug_out,I_setting (nA/'steps'),R_series_Mohm,cell_type,voltage_threshold,max_firing,FI_slope,sag,AP_width,AP_height,AP_slope,mouseline,rheobased_threshold,tau_rc,mean_max_firing,SD_max_firing,mean_FI_slope,SD_FI_slope,mean_rheobased_threshold,mean_voltage_threshold_file,SD_voltage_threshold_file,mean_AP_height_file,mean_AP_slope_file,mean_AP_width
246,JJB221230/t14,TLX221230a,FP,MDL,2,2,,,,,,"[-30.782812, -28.71, -30.349688, -30.628124, -31.154062, -29.112188, -30.256874, -31.030312, -30.968437, -31.4325, -28.493437, -31.370625, -30.040312, -29.607187, -31.215937, -29.854687, -30.69, -30.720938, -30.999374]",26.99829447853879,0.4499999999999998,"[Sag(val=0.08776112, steady_state=-115.470535, current_inj=-100.0), Sag(val=0.048205268, steady_state=-109.42632, current_inj=-80.0)]","[3.3, 4.2, 4.6, 4.3, 4.5, 4.1, 4.4, 4.5, 4.5, 4.7, 4.1, 4.6, 4.3, 4.3, 4.4, 4.3, 4.4, 4.6, 4.5]","[69.207184, 66.88687, 69.45469, 69.88782, 70.135315, 68.124374, 69.23813, 69.98062, 69.85687, 70.22813, 67.10344, 70.166245, 68.71219, 68.03156, 69.73312, 68.46469, 68.99062, 68.866875, 69.5475]","[76.89687093098958, 66.88687133789062, 63.140626387162634, 63.534379438920446, 63.75937721946022, 61.93124944513494, 62.943753329190336, 63.61874667080966, 58.214060465494796, 54.02163578913762, 61.003126664595165, 58.47187042236328, 62.46562610973011, 61.846875277432524, 63.39374889026988, 62.240628329190336, 57.49218622843425, 57.38906224568685, 57.956250508626304]",TLX,15.555555555555499,"[Tau(val=32.5, steady_state=-52.13289, current_inj=40.0), Tau(val=22.9, steady_state=-66.548744, current_inj=20.0)]",23.69640504069031,6.104576503506332,0.31249999999999994,0.349553286352739,94.9745824255629,-30.39039421081543,0.8563688397407532,69.0850601196289,61.95826029950102,4.347368421052631
247,JJB221230/t15,TLX221230a,FP,MDL,3,2,,,,,,"[-32.855625, -30.411562, -30.844688, -30.69, -30.473438, -29.359688, -30.380625, -30.782812, -30.133125, -29.266874, -31.494375, -31.123125, -29.174063, -30.844688, -30.164062, -31.154062, -29.607187, -30.69, -29.266874, -30.4425, -30.69, -30.720938, -30.07125]",26.419883646194492,0.4249999999999999,"[Sag(val=0.08368199, steady_state=-115.00811, current_inj=-100.0), Sag(val=0.062775485, steady_state=-108.879074, current_inj=-80.0)]","[3.6, 4.3, 4.5, 4.4, 4.3, 4.2, 4.4, 4.5, 4.3, 4.2, 4.7, 4.6, 4.3, 4.6, 4.4, 4.7, 4.3, 4.5, 4.3, 4.5, 4.7, 4.6, 4.5]","[71.46562, 70.10438, 70.44469, 70.84688, 70.44469, 69.3, 69.825935, 70.75406, 69.88782, 68.743126, 71.15625, 70.38281, 68.77406, 69.91875, 69.76406, 70.475624, 69.083435, 70.135315, 68.43375, 69.392815, 69.76406, 69.76406, 69.51656]","[71.46562194824219, 70.10437774658203, 64.04062444513494, 64.40625277432528, 64.04062444513494, 69.30000305175781, 63.4781230579723, 64.32187167080966, 63.534379438920446, 68.74312591552734, 59.296875, 58.65234375, 62.521875554865055, 63.56249722567471, 63.42187361283735, 58.72968673706055, 62.803122780539766, 63.75937721946022, 68.43374633789062, 63.084376942027696, 58.13671747843425, 58.13671747843425, 63.19687583229758]",TLX,3.9215686274509323,"[Tau(val=39.1, steady_state=-50.036335, current_inj=40.0), Tau(val=25.3, steady_state=-64.89028, current_inj=20.0)]",23.69640504069031,6.104576503506332,0.31249999999999994,0.349553286352739,94.9745824255629,-30.462675094604492,0.8116168975830078,69.92951202392578,63.79004741060562,4.408695652173913
91,JJB210328/t6,TLX210328a,FP,PRE,1,0,,,,,,"[-66.79406, -69.73312, -67.72219, -69.48563]",10.262143519929793,0.3,"[Sag(val=0.09165816, steady_state=-111.89285, current_inj=-80.0), Sag(val=0.09344426, steady_state=-107.55434, current_inj=-60.0)]","[2.7, 3.4, 2.9, 5.5]","[73.785934, 77.931564, 76.38469, 77.931564]","[81.98437160915799, 51.954376220703125, 69.44062666459517, 21.6476567586263]",TLX,25.555555555555532,"[Tau(val=111.5, steady_state=-84.97655, current_inj=20.0), Tau(val=15.1, steady_state=-91.98985, current_inj=0.0)]",21.714570574759893,10.541893294680312,0.3288461538461538,0.19572842252625292,117.93819685220555,-68.43375396728516,1.2236948013305664,76.50843811035156,56.256757813270646,3.625
92,JJB210328/t7,TLX210328a,FP,PRE,2,0,,,,,,"[-67.041565, -66.63937, -67.35094, -67.84594, -66.855934, -65.5875, -63.97875]",8.899620251432736,0.25000000000000006,"[Sag(val=0.14541002, steady_state=-105.06183, current_inj=-50.0), Sag(val=0.16486873, steady_state=-100.26095, current_inj=-30.0)]","[3.2, 2.8, 3.5, 3.3, 4.6, 2.8, 2.5]","[73.755005, 72.765, 74.06438, 74.52844, 73.29093, 72.0225, 70.41375]","[52.68214634486608, 66.14999944513494, 43.5672804888557, 53.23460170200893, 26.175332750592915, 72.02249908447266, 88.01718711853027]",TLX,20.666666666666647,"[Tau(val=114.3, steady_state=-80.01113, current_inj=30.0), Tau(val=167.7, steady_state=-87.377045, current_inj=10.0)]",21.714570574759893,10.541893294680312,0.3288461538461538,0.19572842252625292,117.93819685220555,-66.47142791748047,1.204675555229187,72.97714233398438,57.40700670492307,3.242857142857143
93,JJB210328/t8,TLX210328a,FP,PRE,3,0,,,,,,"[-63.916874, -65.92781, -65.123436, -64.44281, -64.72125, -65.5875, -66.36094]",6.2665912424701,0.25000000000000006,"[Sag(val=0.27178434, steady_state=-98.91551, current_inj=-30.0), Sag(val=0.45048708, steady_state=-93.01165, current_inj=-10.0)]","[2.6, 3.4, 2.8, 2.7, 2.8, 3.1, 5.7]","[69.11437, 70.81593, 70.44469, 69.73312, 69.67125, 70.75407, 71.80594]","[76.79374694824219, 47.21062215169271, 70.44468688964844, 69.73312377929688, 69.67124938964844, 58.96172205607097, 18.89629966334293]",TLX,21.99999999999999,"[Tau(val=87.1, steady_state=-73.79492, current_inj=70.0), Tau(val=210.1, steady_state=-75.22442, current_inj=50.0)]",21.714570574759893,10.541893294680312,0.3288461538461538,0.19572842252625292,117.93819685220555,-65.15437316894531,0.7989174723625183,70.33419036865234,58.8159215539918,3.3000000000000003
97,JJB210328/t22,TLX210328b,FP,PRE,1,0,,,,,,"[-37.96031, -39.105, -39.94031, -40.46625, -38.671875, -38.764687, -38.795624, -39.72375]",8.19827972143828,0.19999999999999982,"[Sag(val=0.2156115, steady_state=-67.3841, current_inj=-50.0), Sag(val=0.3830757, steady_state=-64.49586, current_inj=-30.0)]","[3.1, 3.4, 3.5, 3.6, 3.3, 3.3, 3.3, 3.5]","[77.03438, 79.01437, 79.2, 79.633125, 77.931564, 78.11719, 78.02437, 78.983444]","[85.59375339084201, 79.01437377929688, 79.19999694824219, 66.36093775431316, 77.93156433105469, 86.796875, 78.02436828613281, 78.98344421386719]",TLX,29.999999999999932,"[Tau(val=103.6, steady_state=-50.217083, current_inj=50.0), Tau(val=88.3, steady_state=-56.23072, current_inj=30.0)]",21.714570574759893,10.541893294680312,0.3288461538461538,0.19572842252625292,117.93819685220555,-39.17847442626953,0.758275032043457,78.4923095703125,78.98816421296861,3.375
98,JJB210328/t23,TLX210328b,FP,PRE,2,0,,,,,,"[-38.115, -39.105, -39.56906, -39.630936, -37.99125, -38.579063, -39.290627, -39.94031]",8.32423851385413,0.30000000000000016,"[Sag(val=0.14354584, steady_state=-70.037384, current_inj=-70.0), Sag(val=0.20851722, steady_state=-67.51453, current_inj=-50.0)]","[3.1, 3.2, 3.4, 3.4, 3.2, 3.3, 3.4, 3.8]","[76.539375, 77.77687, 78.67406, 78.364685, 76.63219, 77.34375, 78.05531, 78.488434]","[85.0437503390842, 86.41874525282118, 78.67405700683594, 78.36468505859375, 85.14687432183159, 77.34375, 78.05531311035156, 60.37571833683894]",TLX,46.66666666666667,"[Tau(val=78.0, steady_state=-56.487713, current_inj=30.0)]",21.714570574759893,10.541893294680312,0.3288461538461538,0.19572842252625292,117.93819685220555,-39.02765655517578,0.6776294708251953,77.73432922363281,78.67786167829465,3.35
103,JJB210328/t43,TLX210328c,FP,PRE,1,0,,,,,,"[-29.235937, -34.093124, -33.690937, -32.608124, -33.28875, -33.75281, -32.70094, -32.453438]",10.135156008240768,0.30000000000000004,"[Sag(val=0.12090427, steady_state=-78.3867, current_inj=-70.0), Sag(val=0.13304137, steady_state=-76.12319, current_inj=-50.0)]","[2.4, 2.6, 2.9, 2.6, 2.7, 2.9, 2.7, 2.8]","[74.89969, 80.12813, 78.98344, 77.715, 77.715, 78.148125, 77.31281, 76.94156]","[106.99955531529018, 100.16016006469727, 87.75937398274739, 97.14374542236328, 97.14374542236328, 78.14812469482422, 96.64101600646973, 85.49062093098958]",TLX,106.66666666666666,"[Tau(val=39.3, steady_state=-53.990917, current_inj=90.0), Tau(val=43.2, steady_state=-57.799488, current_inj=70.0)]",21.714570574759893,10.541893294680312,0.3288461538461538,0.19572842252625292,117.93819685220555,-32.728004455566406,1.433548092842102,77.73046875,93.68579272996811,2.7
104,JJB210328/t44,TLX210328c,FP,PRE,2,0,,,,,,"[-33.04125, -32.608124, -34.433437, -31.401562, -31.772812, -32.113125, -30.07125]",6.222615060120014,0.25000000000000006,"[Sag(val=0.12267067, steady_state=-78.80578, current_inj=-70.0), Sag(val=0.15140988, steady_state=-76.53155, current_inj=-50.0)]","[2.6, 2.7, 4.1, 2.6, 2.7, 2.8, 2.5]","[79.07625, 78.02437, 80.12813, 76.44656, 77.31281, 77.189064, 74.62125]","[112.96606881277903, 86.69374254014757, 38.156251453218005, 95.5582046508789, 85.9031253390842, 77.1890640258789, 93.27655792236328]",TLX,102.0,"[Tau(val=91.0, steady_state=-43.81859, current_inj=150.0), Tau(val=128.3, steady_state=-45.103073, current_inj=130.0)]",21.714570574759893,10.541893294680312,0.3288461538461538,0.19572842252625292,117.93819685220555,-32.205936431884766,1.2661173343658447,77.5426254272461,84.24900210633571,2.857142857142857
105,JJB210328/t45,TLX210328c,FP,PRE,3,0,,,,,,"[-32.979374, -30.535313, -31.618126, -31.618126, -31.55625, -33.01031, -31.215937]",7.76256680877472,0.24999999999999997,"[Sag(val=0.08894805, steady_state=-80.681725, current_inj=-90.0), Sag(val=0.124711394, steady_state=-78.19214, current_inj=-70.0)]","[2.7, 2.4, 2.6, 2.7, 2.8, 2.7, 2.6]","[79.756874, 76.44656, 78.30281, 78.11719, 77.65312, 78.85969, 77.25094]","[88.61874898274739, 109.20937674386161, 97.87851333618164, 86.796875, 77.65312194824219, 87.6218753390842, 85.83437601725261]",TLX,105.99999999999997,"[Tau(val=54.5, steady_state=-53.451324, current_inj=90.0), Tau(val=43.5, steady_state=-57.50905, current_inj=70.0)]",21.714570574759893,10.541893294680312,0.3288461538461538,0.19572842252625292,117.93819685220555,-31.79049301147461,0.8384745717048645,78.05530548095703,90.51612676676709,2.642857142857143
114,JJB210422/t16,TLX210422b,FP,PRE,1,0,,,,,,"[-34.433437, -35.578125, -33.443436, -34.433437, -32.731876, -34.65, -34.8975, -33.505314, -35.145, -35.145, -33.4125]",33.88822953350349,0.32500000000000007,"[Sag(val=-101.96453, steady_state=-57.370636, current_inj=80.0), Sag(val=-122.417046, steady_state=-54.481857, current_inj=100.0)]","[2.7, 3.0, 2.9, 2.9, 2.7, 3.0, 3.0, 2.8, 3.1, 3.0, 2.8]","[70.25906, 70.475624, 68.95969, 70.44469, 68.71219, 70.785, 70.87781, 69.64031, 71.744064, 71.218124, 68.95969]","[78.06562635633681, 70.47562408447266, 76.62187364366319, 78.27187432183159, 85.8902359008789, 70.78500366210938, 78.75311957465277, 87.05039024353027, 71.74406433105469, 71.21812438964844, 86.1996078491211]",TLX,134.35897435897434,"[Tau(val=26.9, steady_state=-50.504734, current_inj=120.0), Tau(val=28.9, steady_state=-54.481857, current_inj=100.0)]",21.714570574759893,10.541893294680312,0.3288461538461538,0.19572842252625292,117.93819685220555,-34.30687713623047,0.862773060798645,70.18875122070312,77.73414039611816,2.9000000000000004
118,JJB210422/t27,TLX210422c,FP,PRE,1,0,,,,,,"[-52.965, -37.898438, -38.08406, -37.21781, -38.764687, -38.61, -39.878437, -37.898438, -36.970314, -37.96031, -38.115]",34.685323704960034,0.42499999999999977,"[Sag(val=nan, steady_state=nan, current_inj=nan), Sag(val=nan, steady_state=nan, current_inj=nan)]","[6.8, 2.5, 2.6, 2.5, 2.7, 2.9, 2.9, 2.6, 2.6, 2.6, 2.9]","[75.33281, 62.6175, 63.267185, 62.864998, 63.885937, 63.793125, 64.65938, 63.205315, 62.74125, 63.174374, 63.76219]","[94.16601181030273, 78.27187538146973, 79.08398151397705, 78.58124732971191, 79.85742092132568, 63.79312515258789, 71.84375339084201, 79.00664329528809, 69.71249898274739, 70.1937484741211, 57.96562888405539]",TLX,77.25490196078424,"[Tau(val=8.5, steady_state=-14.57393, current_inj=540.0), Tau(val=9.1, steady_state=-16.65718, current_inj=520.0)]",21.714570574759893,10.541893294680312,0.3288461538461538,0.19572842252625292,117.93819685220555,-39.48749923706055,4.325526237487793,64.48219299316406,74.77053955785719,3.0545454545454547
119,JJB210422/t28,TLX210422c,FP,PRE,2,0,,,,,,"[-36.135, -37.74375, -36.8775, -34.68094, -35.79469, -37.650936, -35.299686, -39.074062, -35.76375, -36.413437, -36.01125]",15.860253145387219,0.39999999999999986,"[Sag(val=0.17886263, steady_state=-85.6703, current_inj=-100.0), Sag(val=0.3478541, steady_state=-81.63599, current_inj=-80.0)]","[2.5, 2.7, 3.0, 2.5, 2.7, 3.0, 2.6, 4.1, 2.7, 2.7, 2.7]","[59.090622, 60.575626, 60.420937, 58.595627, 59.369064, 61.070625, 58.935936, 62.184376, 59.21437, 59.894997, 59.585625]","[73.86327743530273, 75.71953296661377, 54.92812416770241, 73.24453353881836, 65.9656270345052, 61.07062530517578, 73.66991996765137, 31.092187881469727, 74.01796340942383, 74.86874580383301, 74.48203086853027]",TLX,96.66666666666667,"[Tau(val=59.0, steady_state=-57.795788, current_inj=80.0), Tau(val=34.5, steady_state=-63.86142, current_inj=60.0)]",21.714570574759893,10.541893294680312,0.3288461538461538,0.19572842252625292,117.93819685220555,-36.49500274658203,1.1988048553466797,59.903438568115234,66.62932439809332,2.836363636363636
124,JJB210603/t6,TLX210603a,FP,PRE,1,0,,,,,,"[-40.435314, -38.022186, -38.14594, -39.135937]",37.6972546933466,0.3250000000000001,"[Sag(val=0.03667621, steady_state=-91.583336, current_inj=-300.0), Sag(val=0.038613934, steady_state=-89.00347, current_inj=-260.0)]","[5.3, 2.9, 2.9, 3.1]","[77.065315, 74.528435, 74.837814, 75.88969]","[24.859779111800655, 93.16054344177246, 93.54726791381836, 84.32187398274739]",TLX,85.64102564102565,"[Tau(val=38.9, steady_state=-56.4992, current_inj=60.0), Tau(val=38.4, steady_state=-62.569725, current_inj=20.0)]",21.714570574759893,10.541893294680312,0.3288461538461538,0.19572842252625292,117.93819685220555,-38.934844970703125,0.9678797125816345,75.58031463623047,73.97236611253471,3.55
125,JJB210603/t7,TLX210603a,FP,PRE,2,0,,,,,,"[-38.08406, -37.58906, -37.58906, -36.815624, -38.61, -36.784687, -38.51719]",35.63505832592906,0.24999999999999978,"[Sag(val=0.05950015, steady_state=-95.71241, current_inj=-300.0), Sag(val=0.041511822, steady_state=-93.01028, current_inj=-260.0)]","[3.0, 2.9, 2.9, 2.7, 3.2, 2.9, 3.1]","[72.85781, 73.136246, 73.69312, 72.88875, 74.59032, 72.45563, 73.84781]","[80.953123304579, 81.26249525282118, 92.11640357971191, 91.11093521118164, 74.59031677246094, 90.56953430175781, 82.05312093098958]",TLX,109.33333333333324,"[Tau(val=33.3, steady_state=-55.618263, current_inj=100.0), Tau(val=45.5, steady_state=-61.42198, current_inj=60.0)]",21.714570574759893,10.541893294680312,0.3288461538461538,0.19572842252625292,117.93819685220555,-37.71281051635742,0.6852304935455322,73.35282135009766,84.66513276478601,2.957142857142857
126,JJB210603/t8,TLX210603a,FP,PRE,3,0,,,,,,"[-38.45531, -37.310623, -37.24875, -38.14594, -36.50625, -35.42344, -36.444374, -36.8775, -38.053123, -37.279686, -31.834688, -36.227814, -37.650936, -35.330624, -37.74375, -36.939377, -36.908436]",35.7062699696153,0.3124999999999997,"[Sag(val=0.043154985, steady_state=-98.259315, current_inj=-300.0), Sag(val=0.032820243, steady_state=-95.532616, current_inj=-260.0)]","[2.8, 2.7, 2.9, 3.1, 2.8, 2.8, 3.1, 3.0, 3.0, 3.2, 2.6, 2.9, 3.1, 2.9, 3.4, 3.1, 3.1]","[72.42468, 70.042496, 70.44469, 71.620316, 69.67125, 68.866875, 69.64031, 70.166245, 71.55844, 70.75406, 65.52563, 70.135315, 71.744064, 69.3, 71.80594, 71.094376, 70.90875]","[80.47186957465277, 87.55311965942383, 88.05585861206055, 79.57812839084201, 87.08906173706055, 86.08359336853027, 69.64031219482422, 77.96249389648438, 79.50937906901042, 64.32187167080966, 93.60803876604353, 87.66914367675781, 71.74406433105469, 86.62500381469727, 59.83828226725261, 78.9937506781684, 70.90875244140625]",TLX,134.1333333333332,"[Tau(val=31.7, steady_state=-57.6389, current_inj=100.0), Tau(val=33.6, steady_state=-63.285194, current_inj=60.0)]",21.714570574759893,10.541893294680312,0.3288461538461538,0.19572842252625292,117.93819685220555,-36.728271484375,1.4877358675003052,70.33549499511719,79.39133671465171,2.9705882352941178
130,JJB210603/t25,TLX210603b,FP,PRE,1,0,,,,,,"[-41.05406, -41.115936, -40.46625, -39.816563, -40.899376, -40.59, -39.94031, -39.97125, -39.75469, -40.064064]",30.704815990917282,0.17499999999999993,"[Sag(val=0.16029589, steady_state=-92.19396, current_inj=-200.0), Sag(val=0.1233729, steady_state=-88.65809, current_inj=-160.0)]","[2.4, 2.4, 2.5, 2.5, 2.6, 2.5, 2.4, 2.6, 2.4, 2.6]","[77.86969, 78.58125, 77.90063, 76.94156, 77.62219, 77.498436, 76.69406, 76.63219, 76.41563, 76.91063]","[111.24241420200893, 112.2589329310826, 97.37578392028809, 96.17694854736328, 97.02774047851562, 96.87304496765137, 95.8675765991211, 95.79023361206055, 109.16518075125559, 96.13828659057617]",TLX,60.95238095238082,"[Tau(val=54.6, steady_state=-60.36415, current_inj=80.0), Tau(val=29.6, steady_state=-67.33098, current_inj=40.0)]",21.714570574759893,10.541893294680312,0.3288461538461538,0.19572842252625292,117.93819685220555,-40.367252349853516,0.4984297752380371,77.30663299560547,100.79161425999231,2.4899999999999998
131,JJB210603/t26,TLX210603b,FP,PRE,2,0,,,,,,"[-41.085, -40.86844, -38.919376, -37.77469, -38.764687, -38.23875, -38.764687, -38.548126]",29.177047552709286,0.18749999999999986,"[Sag(val=0.15816635, steady_state=-93.502655, current_inj=-200.0), Sag(val=0.13623148, steady_state=-89.95924, current_inj=-160.0)]","[2.4, 2.5, 2.4, 2.4, 2.5, 2.4, 2.5, 2.6]","[76.755936, 77.49844, 75.17813, 73.755005, 74.89969, 74.15719, 74.528435, 74.311874]","[109.65133666992188, 96.87305450439453, 93.97266387939453, 105.36429268973215, 93.6246109008789, 92.69648551940918, 93.16054344177246, 82.56874932183159]",TLX,114.66666666666659,"[Tau(val=41.8, steady_state=-59.243855, current_inj=120.0), Tau(val=32.5, steady_state=-65.47343, current_inj=80.0)]",21.714570574759893,10.541893294680312,0.3288461538461538,0.19572842252625292,117.93819685220555,-39.12046813964844,1.1249725818634033,75.13558959960938,95.9889671159169,2.4625
230,JJB221229/t5,TLX221229a,FP,PRE,1,0,,,,,,"[-33.53625, -32.484375, -29.205, -31.896563, -34.4025, -31.834688, -30.844688, -32.26781, -33.690937]",31.299703270213147,0.5999999999999999,"[Sag(val=0.06395903, steady_state=-103.106125, current_inj=-100.0), Sag(val=0.0477528, steady_state=-98.54504, current_inj=-80.0)]","[3.0, 3.1, 2.9, 3.1, 3.4, 3.2, 3.1, 3.3, 3.4]","[74.9925, 75.054375, 71.434685, 74.34281, 76.78688, 73.90969, 72.765, 74.25, 75.76594]","[83.3250003390842, 83.3937496609158, 79.37187194824219, 74.34281158447266, 76.78688049316406, 73.9096908569336, 80.84999932183159, 74.25, 68.87812527743252]",TLX,43.88888888888886,"[Tau(val=29.3, steady_state=-56.50052, current_inj=40.0), Tau(val=25.2, steady_state=-66.349365, current_inj=20.0)]",21.714570574759893,10.541893294680312,0.3288461538461538,0.19572842252625292,117.93819685220555,-32.24031066894531,1.4893224239349365,74.36686706542969,77.23423660911962,3.1666666666666665
231,JJB221229/t6,TLX221229a,FP,PRE,2,0,,,,,,"[-31.185, -32.54625, -36.135, -33.598125, -32.886562, -32.63906, -31.710938, -33.319687, -32.236874]",29.74234024188738,0.5749999999999998,"[Sag(val=0.052782685, steady_state=-103.57365, current_inj=-100.0), Sag(val=0.038539957, steady_state=-99.18752, current_inj=-80.0)]","[3.1, 3.2, 4.1, 3.2, 3.3, 3.2, 3.1, 3.4, 3.2]","[71.0325, 74.96156, 79.107185, 76.199066, 75.270935, 74.46656, 73.569374, 75.14719, 73.785934]","[71.03250122070312, 74.96156311035156, 46.5336384492762, 76.19906616210938, 75.27093505859375, 74.46656036376953, 73.56937408447266, 62.6226552327474, 73.78593444824219]",TLX,42.89855072463764,"[Tau(val=31.3, steady_state=-55.946487, current_inj=40.0), Tau(val=35.4, steady_state=-66.04716, current_inj=20.0)]",21.714570574759893,10.541893294680312,0.3288461538461538,0.19572842252625292,117.93819685220555,-32.91749954223633,1.3380839824676514,74.83780670166016,69.8269142366962,3.3111111111111113
237,JJB221230/t4,TLX221230a,FP,PRE,1,0,,,,,,"[-36.47531, -35.42344, -35.36156, -34.30969, -35.918438, -35.701874, -36.042187]",23.411537516931215,0.775,"[Sag(val=0.110472746, steady_state=-104.92867, current_inj=-100.0), Sag(val=0.07769997, steady_state=-100.71103, current_inj=-80.0)]","[3.7, 4.2, 4.4, 4.2, 4.8, 4.7, 4.9]","[71.18719, 69.795, 69.85687, 68.58844, 69.5475, 69.39281, 69.45468]","[71.18718719482422, 63.44999833540482, 58.214060465494796, 68.58843994140625, 46.36500040690104, 53.37908231295072, 49.610486711774556]",TLX,49.0322580645161,"[Tau(val=20.2, steady_state=-62.84326, current_inj=40.0), Tau(val=21.4, steady_state=-71.99448, current_inj=20.0)]",21.714570574759893,10.541893294680312,0.3288461538461538,0.19572842252625292,117.93819685220555,-35.604644775390625,0.6354143023490906,69.68892669677734,58.684893624108064,4.414285714285714
238,JJB221230/t5,TLX221230a,FP,PRE,2,0,,,,,,"[-35.299686, -34.155, -35.083126, -34.247814, -33.721874, -33.75281, -34.216873]",23.27548754436083,0.75,"[Sag(val=0.09567746, steady_state=-107.64431, current_inj=-100.0), Sag(val=0.050430287, steady_state=-102.864914, current_inj=-80.0)]","[3.8, 4.1, 4.5, 4.5, 4.5, 4.6, 4.7]","[68.681244, 67.69125, 68.49562, 67.66031, 66.917816, 66.113434, 66.79406]","[68.68124389648438, 61.537503329190336, 57.07968393961589, 56.38359069824219, 55.76484680175781, 55.09452819824219, 47.71004268101284]",TLX,48.88888888888885,"[Tau(val=22.9, steady_state=-61.865826, current_inj=40.0), Tau(val=17.9, steady_state=-71.36061, current_inj=20.0)]",21.714570574759893,10.541893294680312,0.3288461538461538,0.19572842252625292,117.93819685220555,-34.353885650634766,0.5677825212478638,67.47911071777344,57.46449136350652,4.385714285714285
